URL,IDs
https://www.healthdirect.gov.au/summer-skin-rashes,"key-facts, types, chronic, self-care, doctor, emergency, resources"
https://www.healthdirect.gov.au/sunburn,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, how, complications, protect, vitamin-D, resources"
https://www.healthdirect.gov.au/ankylosing-spondylitis,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/neck-pain,"what-is, symptoms, caused, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/arthritis-and-children-juvenile-arthritis,"what, why, types, symptoms, causes, when, how, treated, prevented, complications, support"
https://www.healthdirect.gov.au/abdominal-aortic-aneurysm,"key-facts, what-is, types, symptoms, causes, doctor, diagnosis, treatment, prevention, complications, resources"
https://www.healthdirect.gov.au/abdominoplasty,"key-facts, what-is, when, thinking, choose, questions, prepare, during, expect-after, risks, cost, resources"
https://www.healthdirect.gov.au/alzheimers-disease,"what-is, symptoms, stages, caused, doctor, diagnosed, treated, prevented, complications, caring, resources"
https://www.healthdirect.gov.au/aboriginal-and-torres-strait-islander-people-and-dementia,"what-is, symptoms, caused, doctor, diagnosed, treated, how, what-else, prevented, resources"
https://www.healthdirect.gov.au/cystitis,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/urinary-tract-infection-uti,"what-is, symptoms, caused, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/blood-pressure-monitoring-at-home,"what-is, important, how, record, how-often, doctor, type"
https://www.healthdirect.gov.au/after-hours-health-services,"key-facts, what-are, types, cost, hospital, resources"
https://www.healthdirect.gov.au/cancer-of-the-uterus,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, resources"
https://www.healthdirect.gov.au/carbohydrates,"what-is, types, foods, digested, how-much, resources"
https://www.healthdirect.gov.au/glycaemic-index-gi,"what-si, important, examples, healthy, lower"
https://www.healthdirect.gov.au/neurosurgeon,"what-is, visit, appointment, find, questions, referral, cost, resources"
https://www.healthdirect.gov.au/cushings-syndrome,"what-is, symptoms, caused, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/q-fever,"what-is, symptoms, caused, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/laparoscopy,"key-facts, what-is, who, during, when, prepare, after, complications, resources"
https://www.healthdirect.gov.au/anal-care,"where, conditions, doctor, tips, resources"
https://www.healthdirect.gov.au/itchy-anus,"what-is, symptoms, causes, at-home, doctor, diagnosed, resources"
https://www.healthdirect.gov.au/anal-injury,"what-is, caused, doctor, treated, self-care, deliberate, prevented, resources"
https://www.healthdirect.gov.au/appendicitis,"key-facts, what-is, symptoms, causes, doctor, diagnosis, treatment, prevention, complications, resources"
https://www.healthdirect.gov.au/anal-fissure,"key-facts, what-is, symptoms, causes, doctor, diagnosed, treated, complications, prevented, resources"
https://www.healthdirect.gov.au/rectal-bleeding,"key-facts, what-is, symptoms, causes, diagnosis, doctor, treatment, prevention, resources"
https://www.healthdirect.gov.au/nurse-on-call,faqs
https://www.healthdirect.gov.au/anal-pain,"key-facts, what-is, symptoms, causes, diagnosed, doctor, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/lumbar-spine,"key-facts, what-is, function, conditions, prevent, treated, doctor, resources"
https://www.healthdirect.gov.au/peripheral-nerve-diseases,"what-are, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/endocrine-glands-and-their-hormones,"what-is, endocrine, hypothalamus, other, resources"
https://www.healthdirect.gov.au/thyroid-gland,"what-is, do, affect, diagnosed, resources"
https://www.healthdirect.gov.au/pituitary-gland,"what-is, function, related-conditions, resources"
https://www.healthdirect.gov.au/male-pattern-baldness,"key-facts, what-is, symptoms, causes, prevention, diagnosed, treated, living-with"
https://www.healthdirect.gov.au/parathyroid-glands,"what-is, do, conditions, resources"
https://www.healthdirect.gov.au/pineal-gland,"what-is, do, conditions, resources"
https://www.healthdirect.gov.au/mosquito-borne-diseases,
https://www.healthdirect.gov.au/dengue-fever,"what-is, symptoms, casues, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/ross-river-virus,"key-facts, what-is, symptoms, causes, doctor, diagnosis, treatment, prevented, complications, resources"
https://www.healthdirect.gov.au/hormonal-system-endocrine,"what-is, function, parts, how, conditions, resources"
https://www.healthdirect.gov.au/adrenal-glands,"what-is, do, make, conditions, resources"
https://www.healthdirect.gov.au/international-normalised-ratio-INR-test,"what-is, why, prepare, understand, needed, resources"
https://www.healthdirect.gov.au/c-reactive-protein-CRP-blood-test,"what-is, why, prepare, meaning, resources"
https://www.healthdirect.gov.au/malaria,"what-is, symptoms, causes, diagnosed, doctor, treated, prevent, complications, resources"
https://www.healthdirect.gov.au/gastrointestinal-bleeding,"what-is, symptoms, causes, diagnosed, doctor, treated, complications, prevented, resources"
https://www.healthdirect.gov.au/eczema,"what-is, symptoms, caused, doctor, diagnosed, treated, prevent, complications, resources"
https://www.healthdirect.gov.au/how-alcohol-affects-your-health,"key-facts, what-is, how, standard-drink, impacts, short-term-effects, long-term-effects, how-much, driving, resources"
https://www.healthdirect.gov.au/healthy-eating-over-60,"key-facts, should, how-much, healthy-weight, fibre, vitamins-minerals, protein, fat-sugar-salt, hydration, alcohol, teeth, support"
https://www.healthdirect.gov.au/notification-of-illness-and-disease,"why, list, information, notified, what-to-do"
https://www.healthdirect.gov.au/oestrogen,"what-is, levels, common, doctor, medicines, cancer, resources"
https://www.healthdirect.gov.au/early-menopause,"key-facts, what-is, symptoms, causes, doctor, diagnosed, treatment, pregnancy, prevention, complications, resources"
https://www.healthdirect.gov.au/post-menopause,"key-facts, what-is, symptoms, causes, doctor, diagnosed, treatment, prevented, complications, pregnancy, cervical-screening, resources"
https://www.healthdirect.gov.au/perimenopause,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/viral-haemorrhagic-fevers,"key-facts, what-are, symptoms, spread, doctor, diagnosis, treatment, prevention, resources"
https://www.healthdirect.gov.au/endoscopy,"key-facts, what-is, types, prepare, happens, risks, after"
https://www.healthdirect.gov.au/mens-mental-health,"what-is, common, important, improve, talk, start, if, resources"
https://www.healthdirect.gov.au/otitis-media,"key-facts, what-is, symptoms, causes, doctor, diagnosis, treatment, antibiotics, prevention, complications"
https://www.healthdirect.gov.au/steroid-corticosteroid-injection,"what-is, conditions, how, work, types, risks, doctor, alternatives, resources"
https://www.healthdirect.gov.au/varicose-veins,"what-is, symptoms, other-problems, why, treated, manage, doctor"
https://www.healthdirect.gov.au/pre-eclampsia,"key-facts, what-is, symptoms, causes, doctor, diagnosed, treated, treatment-after-birth, prevention, complications, affect-baby, other-pregnancies, resources"
https://www.healthdirect.gov.au/amyloidosis,"what-is, symptoms, causes, doctor, diagnosed, treated, complications, resources"
https://www.healthdirect.gov.au/alpha-1-antitrypsin-deficiency,"key-facts, what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/blood-testing,"before, where, length, during, risks, different-tests, how-long, get-results, meaning, accurate, cost"
https://www.healthdirect.gov.au/full-blood-count,"key-facts, what-is, tested, why, prepare, results, resources"
https://www.healthdirect.gov.au/cholesterol,"key-facts, what-is, symptoms, causes, risks, doctor, diagnosed, tested, lifestyle, medicines, resources"
https://www.healthdirect.gov.au/cirrhosis-of-the-liver,"what-is, symptoms, caused, diagnosed, doctor, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/bone-density-scan,"what-is, measure, need, during, meaning, cost, how, resources"
https://www.healthdirect.gov.au/ketogenic-diet,"what-is, eat, expect, effects, treatment, weight-loss, risks, doctor, resources"
https://www.healthdirect.gov.au/blood-donation,"why, can-i, often, reasons, where, process, after-donating, screened, side-effects, resources"
https://www.healthdirect.gov.au/cholecystectomy,"key-facts, what-is, when, prepare, during, recovering, risks, other-treatments, resources"
https://www.healthdirect.gov.au/cholecystitis-gallbladder-inflammation,"what-is, symptoms, caused, diagnosed, treated, resources"
https://www.healthdirect.gov.au/liver-failure,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/chest-injuries,"what-are, symptoms, causes, ambulance, first-aid, diagnosed, treated, complications, resources"
https://www.healthdirect.gov.au/tips-for-safe-drinking,"key-facts, what-is, amount, standard-drink, too-much, why, how, saying-no, reduce, doctor, resources"
https://www.healthdirect.gov.au/binge-drinking,"key-facts, what-is, why, harms, pregnancy, doctor, resources"
https://www.healthdirect.gov.au/foods-high-in-iron,"what-is, contain, need, enough, not-enough, too-much, resources"
https://www.healthdirect.gov.au/anabolic-steroids,"what-are, used, side-effects, legal, safely, resources"
https://www.healthdirect.gov.au/arsenic,"key-facts, what-is, where, health-effects, doctor, prevention, other-uses"
https://www.healthdirect.gov.au/gallstones,"key-facts, what-are, symptoms, causes, diagnosed, doctor, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/vitamin-d-and-your-health,"key-facts, what-is, why, sources, how-much, too-little, too-much, supplements, resources"
https://www.healthdirect.gov.au/vitamin-k-deficiency,"important, symptoms, causes, diagnosed, treated, prevented, doctor"
https://www.healthdirect.gov.au/tapeworm,"what, symptoms, causes, doctor, diagnosed, treated, prevented, complications, support"
https://www.healthdirect.gov.au/peritonitis,"key-facts, what-is, causes, symptoms, diagnosed, treatment"
https://www.healthdirect.gov.au/ct-scan,"key-facts, what-is, during, different, why, prepare, expect, risks, ask-doctor, resources"
https://www.healthdirect.gov.au/ultrasound,"key-facts, what-is, types, when, limitations, prepare, how, risks, resources"
https://www.healthdirect.gov.au/sepsis-septicaemia,"key-facts, what-is, symptoms, causes, doctor, diagnosis, treatment, complications, resources"
https://www.healthdirect.gov.au/vomiting-in-children,"key-facts, what-is, symptoms, causes, diagnosed, doctor, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/motor-neurone-disease-mnd,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/pleural-effusion,"key-facts, what-is, causes, symptoms, diagnosed, treatment"
https://www.healthdirect.gov.au/guillain-barre-syndrome,"what-is, symptoms, caused, doctor, diagnosed, treated, how-long, complications, resources"
https://www.healthdirect.gov.au/growth-disorders,
https://www.healthdirect.gov.au/turner-syndrome,"what-is, symptoms, diagnosed, living-with, treatments, complications"
https://www.healthdirect.gov.au/syphilis,"what-is, symptoms, causes, spread, risk, doctor, diagnosed, treated, pregnant, prevented, complications, resources"
https://www.healthdirect.gov.au/over-the-counter-medicines,"what-is, types, risks, resources"
https://www.healthdirect.gov.au/drugs-in-sport,"key-facts, why, use, banned, health-reason, health-damage, regulation, resources"
https://www.healthdirect.gov.au/medicines-and-alcohol,"why, how, medicines, complications, safely"
https://www.healthdirect.gov.au/accidental-overdose-of-medicines,"what-is, how, symptoms, reduce, which, overdosed, treated, resources"
https://www.healthdirect.gov.au/ebola-virus,"what-is, symptoms, caused, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/medicine-and-side-effects,"what-are, types, manage, side-effects, information, thinking-about, help"
https://www.healthdirect.gov.au/iron-infusion,"what-is, when, prepare, during, risks, doctor, resources"
https://www.healthdirect.gov.au/pep-post-exposure-prophylaxis,"what-is, common, how, well, types, risks, availability, doctor, cost, follow-up, alternatives, resources"
https://www.healthdirect.gov.au/osteopathy,"key-facts, what-is, conditions, techniques, effective, referral, what-to-expect, what-to-ask, find, resources"
https://www.healthdirect.gov.au/sniffing-inhalants,"key-facts, what-are, safe, driving, withdrawal, overdose, effects, resources"
https://www.healthdirect.gov.au/folate,"folate, folic-acid, folate-use, sources, how-much, pregnancy, not-enough, doctor, resources"
https://www.healthdirect.gov.au/caffeine,"what-is, affect, how-much, benefits, short-term, long-term, mixing, reduce, withdrawal, resources"
https://www.healthdirect.gov.au/campylobacter-infection,"campylobacter, symptoms, causes, doctor, diagnosed, treated, prevent, complications, support"
https://www.healthdirect.gov.au/norovirus-infection,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, resources"
https://www.healthdirect.gov.au/vomiting,"key-facts, what-is, symptoms, causes, diagnosed, doctor, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/what-causes-vomiting,"key-facts, what-is, acute, chronic, resources"
https://www.healthdirect.gov.au/kava,"key-facts, what-is, affect, harm, uses, safe, resources"
https://www.healthdirect.gov.au/human-growth-hormone,"what-is, not-enough, too-much, when, complications, unsafe, more"
https://www.healthdirect.gov.au/gynaecomastia,"key-facts, what-is, symptoms, causes, doctor, diagnosis, treatment, prevention, complications, resources"
https://www.healthdirect.gov.au/codeine,"key-facts, what-is, used-for, how, side-effects, risks, alternatives, doctor, dispose, resources"
https://www.healthdirect.gov.au/garcinia-cambogia,"what-is, used-for, side-effects, safe, alternatives, resources"
https://www.healthdirect.gov.au/swallowed-substances,"key-facts, which, symptoms, why, diagnosed, urgent-care, waiting, treated, prevent, complications, resources"
https://www.healthdirect.gov.au/swallowed-object,"key-facts, what-is, symptoms, why, diagnosed, doctor, urgent-care, treated, stop, complications, resources"
https://www.healthdirect.gov.au/inhaled-substance-or-object,"key-facts, what-is, symptoms-object, what-to-do-object, prevent-objects, complications-object, symptoms-substance, what-to-do-fumes, prevent-fumes, complications-substance, resources"
https://www.healthdirect.gov.au/urinary-incontinence,"what-is, symptoms, causes, diagnosed, doctor, treated, living-with, complications, resources"
https://www.healthdirect.gov.au/tapentadol,"key-facts, what-is, used-for, how-it-works, forms, side-effects, risks, alternatives, doctor, dispose, resources"
https://www.healthdirect.gov.au/Pre-exposure-prophylaxis-PrEP,"what-is, who, how-often, effective, side-effects, where, resources"
https://www.healthdirect.gov.au/dihydrocodeine,"key-facts, what-is, used-for, how, side-effects, risks, alternatives, doctor, dispose, resources"
https://www.healthdirect.gov.au/bronchoscopy,"key-facts, what-is, when, prepare, during, recovering, risks, resources"
https://www.healthdirect.gov.au/anti-inflammatory-medicines,"what-is, how, medicines, side-effects, doctor, alternatives, resources"
https://www.healthdirect.gov.au/folate-test,"key-facts, what-is, why, prepare, results, resources"
https://www.healthdirect.gov.au/sickle-cell-anaemia,"what-is, symptoms, causes, diagnosed, treated, prevented, anaemia, resources"
https://www.healthdirect.gov.au/anaemia,"what-is, symptoms, types, causes, doctor, diagnosed, treated, prevented, resources"
https://www.healthdirect.gov.au/thalassaemia,"what-is, causes, types, symptoms, diagnosed, treated, complications, living-with, prevented, resources"
https://www.healthdirect.gov.au/red-blood-cells,"what, made, do, how, healthy, problems, support"
https://www.healthdirect.gov.au/liver,"key-facts, what-is, function, conditions, doctor, care, detox, resources"
https://www.healthdirect.gov.au/anthrax,"what-is, symptoms, spread, doctor, diagnosed, treated, prevented, resources"
https://www.healthdirect.gov.au/reporting-a-problem-with-a-medicine,"key-facts, what, problem, report, tga, report, scheme, resources"
https://www.healthdirect.gov.au/rectocele,"what-is, symptoms, causes, diagnosed, treated, prevented, resources"
https://www.healthdirect.gov.au/bipolar-disorder,"key-facts, what, symptoms, types, causes, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/medicines-for-bipolar-disorder,"what-is, treated, types, medicine, side-effects, lithium-toxicity, doctor, medicine-information, resources"
https://www.healthdirect.gov.au/bronchiolitis,"what-is, symptoms, causes, doctor, ambulance, treated, prevented, resources"
https://www.healthdirect.gov.au/hypoglycaemia-low-blood-sugar,"what-is, causes, symptoms, treated, doctor, diagnosed, prevent, complicaitons, resources"
https://www.healthdirect.gov.au/hyperglycaemia-high-blood-sugar,"what-is, causes, symptoms, doctor, diagnosed, treated, prevent, complications, resources"
https://www.healthdirect.gov.au/cognitive-impairment,"what-is, symptoms, causes, doctor, diagnosed, treated, complications, prevented, resources"
https://www.healthdirect.gov.au/essential-tremor,"what-is, symptoms, causes, diagnosed, treated, resources"
https://www.healthdirect.gov.au/insulin-and-diabetes,"types, storage, take, too-much, too-little, run-out, expired, resources"
https://www.healthdirect.gov.au/diabetic-ketoacidosis,
https://www.healthdirect.gov.au/trachoma,"what-is, casuses, risk, symptoms, diagnosed, treated, prevented, ATSI"
https://www.healthdirect.gov.au/long-sightedness-hyperopia,"what-is, caused, tell, diagnosed, treated"
https://www.healthdirect.gov.au/short-sightedness-myopia,"what-is, caused, tell, diagnosed, treated"
https://www.healthdirect.gov.au/keratoconus,"what-is, symptoms, causes, doctor, diagnosed, treated, resources"
https://www.healthdirect.gov.au/colour-blindness,"key-facts, what-is, types, diagnosed, doctor, affect, resources"
https://www.healthdirect.gov.au/retinal-detachment,"key-facts, what-is, symptoms, causes, diagnosis, treatment, prevention, complications, resources"
https://www.healthdirect.gov.au/mumps,"what-is, symptoms, caused, diagnosed, doctor, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/hip-pain,"what-is, symptoms, caused, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/hip-replacement,"key-facts, what-is, during, when, risks-complications, should, expect-after, last, resources"
https://www.healthdirect.gov.au/sexual-assault-and-rape,"what, common, consent, after, needed, feel, how, Resources"
https://www.healthdirect.gov.au/vasculitis,"key-facts, what-is, causes, symptoms, doctor, diagnosed, treated, complications, resources"
https://www.healthdirect.gov.au/penicillin,"what-is, work, types, cannot-get, side-effects, doctor, alternatives, resources"
https://www.healthdirect.gov.au/advance-care-planning-and-directive,"what-is, directive, substitute, who, importance, create, create, resources"
https://www.healthdirect.gov.au/vasectomy,"what-is, successful, where, prepare, how, expect, complications, health-effects, alternatives, resources"
https://www.healthdirect.gov.au/contraception-options,"key-facts, what-is, choosing, types, side-effects, emergency, which-type, doctor, planning, resources"
https://www.healthdirect.gov.au/understanding-the-public-and-private-hospital-systems,"how, differences, public-hospital, private-hospital, medicare, insurance, private-public, decide, resources"
https://www.healthdirect.gov.au/laser-eye-surgery,"what-is, benefits, who, involve, specialist, prepare, recover, complications, resources"
https://www.healthdirect.gov.au/macular-degeneration,"what-is, symptoms, caused, doctor, diagnosed, treated, complications, prevented, resources"
https://www.healthdirect.gov.au/aboriginal-and-torres-strait-islander-peoples-mental-health,"what-is, resilient, factors, emotional-health, help, mental-health, resources"
https://www.healthdirect.gov.au/hypothermia,"what-is, diagnosed, symptoms, caused, treated, complications, prevented, resources"
https://www.healthdirect.gov.au/indigenous-health,"who, how, approach, improved, naccho, closing-the-gap, resources"
https://www.healthdirect.gov.au/medicines-and-driving,"which, affect-driving, affect-me, which-medicines-could, start-new, prescription, resources"
https://www.healthdirect.gov.au/health-benefits-of-yoga-and-pilates,"key-facts, what, benefits, suited, start, equipment, injury, motivation, classes"
https://www.healthdirect.gov.au/complementary-therapy,
https://www.healthdirect.gov.au/fitness-and-exercise,
https://www.healthdirect.gov.au/genital-herpes,"what, symptoms, causes, diagnosed, treated, living, pregnant, prevented, doctor, support"
https://www.healthdirect.gov.au/dentures,"what-is, need, during, after, caring, oral-health, benefits, resources"
https://www.healthdirect.gov.au/dental-procedures-and-appliances,
https://www.healthdirect.gov.au/running-tips,"what, who, doctor, how, equipment, injury, motivated, clubs"
https://www.healthdirect.gov.au/worried-about-your-memory,"what-is, symptoms, caused, doctor, diagnosed, treated, prevented, resources"
https://www.healthdirect.gov.au/memory-disorders,
https://www.healthdirect.gov.au/tests-used-in-diagnosing-dementia,"doctor, diagnose, history, physical, physicalneurological, pathology, cognitive, scans, resources"
https://www.healthdirect.gov.au/kids-mental-health,"key-facts, what-is, important, affect, doctor, improve, resources"
https://www.healthdirect.gov.au/anxiety-in-children,"what-is, symptoms, doctor, diagnosed, treated, resources"
https://www.healthdirect.gov.au/cyberbullying,"key-facts, what-is, hurtful, look-like, effects, avoid-or-address, help, resources"
https://www.healthdirect.gov.au/mini-mental-state-examination-mmse,"key-facts, what-is, used, check, happens, scored, limitations, repeat, anxious, resources"
https://www.healthdirect.gov.au/floods-and-cyclones,"key-facts, what-are, health-risks, resources"
https://www.healthdirect.gov.au/hair-problems,
https://www.healthdirect.gov.au/trichotillomania,"what-is, causes, symptoms, diagnosed, treated, doctor, resources"
https://www.healthdirect.gov.au/living-with-dementia,"deal, tasks, driving, work, yourself, shopping, grooming, changes, activities, pets, planning, finances, legal, medical, resources"
https://www.healthdirect.gov.au/cold-or-flu-infographic,
https://www.healthdirect.gov.au/medicines-for-colds-and-flu,"available, antiviral, antibiotics, doctor, resources"
https://www.healthdirect.gov.au/allergies-and-hypersensitivities,"what-is, reaction, symptoms, doctor, diagnosed, treated, prevented, resources"
https://www.healthdirect.gov.au/food-allergies,"key-facts, what-is, symptoms, causes, diagnosed, treatment, living-with, resources"
https://www.healthdirect.gov.au/food-allergies-in-children,"what-are, differences, how, doctor, diagnosed, treated, prevented, outgrow, resources"
https://www.healthdirect.gov.au/babies-and-toddlers-health,
https://www.healthdirect.gov.au/antihistamines,"what, used, might, work, effects, when, alternatives, support"
https://www.healthdirect.gov.au/are-you-experiencing-suicidal-thoughts,"what-is, why, do, how, prevented, resources"
https://www.healthdirect.gov.au/compartment-syndrome,"what-is, symptoms, caused, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/a-guide-to-hay-fever,
https://www.healthdirect.gov.au/blood-borne-viruses,
https://www.healthdirect.gov.au/massage-therapy,"what-is, how, used-for, types, risks, involve, cost, choose, resources"
https://www.healthdirect.gov.au/biopsy,"key-facts, what-is, when, prepare, during, recovering, complications, alternatives, resources"
https://www.healthdirect.gov.au/pagets-disease-of-bone,"what, causes, symptoms, how, doctor, treated, complications, support"
https://www.healthdirect.gov.au/warning-signs-during-pregnancy,"tell, symptoms, happen, avoid, resources"
https://www.healthdirect.gov.au/how-to-read-cmis,"what-is, find, using, right-for-me, interactions, information"
https://www.healthdirect.gov.au/what-are-generic-medicines,"what-is, generic, look, as-good, less-expensive, accept, ask, what-is, resources"
https://www.healthdirect.gov.au/getting-the-most-out-of-your-pharmacist,"what-is, how, community-pharmacists, find, resources"
https://www.healthdirect.gov.au/pharmaceutical-benefits-scheme-pbs,"what-is, use, how-much, safety-net, prescriptions, resources"
https://www.healthdirect.gov.au/pain-relief-medicines,"key-facts, what-is, types, long-term, side-effects, addicted, how-to-use, doctor, resources"
https://www.healthdirect.gov.au/about-coronaviruses,
https://www.healthdirect.gov.au/paracetamol,"what-is, how, types, take, other, not, affects, possible, often, too-much, stages, more"
https://www.healthdirect.gov.au/hip-dysplasia,"what-is, symptoms, caused, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/drinking-water-and-your-health,"key-facts, why, dehydration, how-much, where, body, hydrated, not-enough, dont-enjoy, too-much, resources"
https://www.healthdirect.gov.au/hydration-tips-for-children,"why, caused, how, symptoms, severe, treated, resources"
https://www.healthdirect.gov.au/severs-disease,"what-is, who, symptoms, causes, doctor, diagnosed, treated, resources"
https://www.healthdirect.gov.au/heel-pain,"what-is, symptoms, caused, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/fluid-retention,"what-is, symptoms, caused, diagnosed, doctor, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/concussion,"what-is, symptoms, caused, diagnosed, doctor, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/diphtheria,"what-is, symptoms, caused, spread, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/domestic-violence-and-abusive-relationships,"what-is, types, at-risk, signs, effects, affect-children, cycle, can-do, conversation, help-adult, help-child, help-resources"
https://www.healthdirect.gov.au/ear-diseases-and-disorders,
https://www.healthdirect.gov.au/menieres-disease,"what-is, symptoms, caused, doctor, diagnosed, treated, living-with, complications, resources"
https://www.healthdirect.gov.au/myasthenia-gravis,"what-is, symptoms, caused, doctor, diagnosed, treated, living-with, complications, resources"
https://www.healthdirect.gov.au/cysts,"what-is, symptoms, caused, doctor, diagnosed, treated, prevented, complicaitions, resources"
https://www.healthdirect.gov.au/ganglion-cyst,"what-is, symptoms, causes, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/pilonidal-disease,"what-is, symptoms, caused, doctor, diagnosed, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/ovarian-cysts,"what-is, symptoms, caused, doctor, diagnosed, treated, complications, prevented, resources"
https://www.healthdirect.gov.au/bartholins-cysts,"what-is, causes, symptoms, diagnosed, treated, doctor, prevent, complications, resources"
https://www.healthdirect.gov.au/sexual-health,
https://www.healthdirect.gov.au/stress,"key-facts, what-is, symptoms, causes, manage, doctor, prevented, consequences, support"
https://www.healthdirect.gov.au/stress-in-young-people,"what-is, young, manage, more"
https://www.healthdirect.gov.au/depression-in-men,"key-facts, what-is, how-common, causes, signs, when-to-seek-help, how-to-help, treatment, resources"
https://www.healthdirect.gov.au/paying-for-diagnostic-testing,"what-are, used-for, need, cost, pathology-test, imaging-scans, medicare-safety-net, private-health, difference, resources"
https://www.healthdirect.gov.au/scheduling-of-medicines-and-poisons,"important, information, classification, resources"
https://www.healthdirect.gov.au/medicines-safety-for-older-people,"key-facts, why, improve, organise"
https://www.healthdirect.gov.au/clinical-trials,"what-are, ethics, need, phases, different-types, participants, why-take-part, risks, access, informed-consent, change-my-mind, list"
https://www.healthdirect.gov.au/home-medicines-review,"what-is, how-to-get, cost, what-happens, aged-care-home, often, right-for-me, tools"
https://www.healthdirect.gov.au/gastritis-medicines,"key-facts, what-is, how, types, side-effects, doctor, alternatives, resources"
https://www.healthdirect.gov.au/out-of-date-medicines,"what-is, why-expire, which-medicines, safe, taking-expired-medicines, disposal"
https://www.healthdirect.gov.au/exercise-physiologist,"what-is, when, during-appointment, ask, find, referral, resources"
https://www.healthdirect.gov.au/the-microbiome,"what-is, important, factors, unhealthy, healthy, doctor, resources"
https://www.healthdirect.gov.au/runny-nose,"key-facts, what-is, symptoms, causes, diagnosed, doctor, treated, complications, prevented, resources"
https://www.healthdirect.gov.au/resources-in-english,
https://www.healthdirect.gov.au/your-healthcare-rights,"key-facts, what-are, 7-rights, medicare, why-healthcare-rights, complaint, advocacy, resources"
https://www.healthdirect.gov.au/clearlyme-for-teens-app,
https://www.healthdirect.gov.au/subdural-haematoma,"what-is, symptoms, causes, diagnosed, treated, complications, resources"
https://www.healthdirect.gov.au/head-injuries,"what-is, symptoms, ambulance, waiting, causes, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/terms-of-use,
https://www.healthdirect.gov.au/opioid-medicines,"key-facts, what-are, difference, benefits, obtained, risks, withdrawal-symptoms, avoid, doctor, how-to-know-overdose, during-overdose, naloxone, resources"
https://www.healthdirect.gov.au/how-to-use-an-adrenaline-autoinjector-epipen-anapen,"key-facts, what-is, types, why-important, how-to-use-epipen, how-to-use-anapen, when, allergy-action-plan, how-can-i-get, resources"
https://www.healthdirect.gov.au/defibrillators,"what-is, types, when, find, aed, buy-aed, resources"
https://www.healthdirect.gov.au/contraceptive-vaginal-ring,"key-facts, what-is, work, use, how-well, advantages-disadvantages, avoid, resources"
https://www.healthdirect.gov.au/contraceptive-implant,"key-facts, what-is, work, procedure, pregnancy, side-effects, advantages-disadvantages, suitable, resources"
https://www.healthdirect.gov.au/diaphragm-contraceptive-device,"key-facts, what-is, how, types, effective, less-effective, advantages-disadvantages, resources"
https://www.healthdirect.gov.au/contraceptive-injection,"key-facts, what-is, how, given, prevention, advantages-disadvantages, should-not, resources"
https://www.healthdirect.gov.au/morning-after-pill,"key-facts, what-is, who, donate, long, happens, affect, effective, safe, pill, support"
https://www.healthdirect.gov.au/condoms,"what-is, types, work, pregnancy, use, problems, advantages, protect, more-information"
https://www.healthdirect.gov.au/painful-sex-for-women,"what-is, symptoms, causes, diagnosed, doctor, treated, prevented, complications, resources"
https://www.healthdirect.gov.au/vaginismus,"key-facts, what-is, symptoms, causes, doctor, diagnosed, treatment, prevented, complications, resources"
